ID,NU_NOTA_LC
2663,459.745419297516
2664,624.4083664682777
2665,616.1315767496292
2666,432.0945052531455
2667,463.881453434318
2668,555.8202087753687
2669,493.1589277286923
2670,447.1727633736941
2671,550.5513739967018
2672,569.6379092905239
2673,460.7988736624797
2674,536.2137665646591
2675,489.4976508051928
2676,552.1158389689833
2677,521.5035934485243
2678,517.3608223336595
2679,563.9107949835793
2680,592.1969669446102
2681,436.082436586613
2682,499.92313117328735
2683,510.50276474947475
2684,469.8386495954756
2685,538.1311854561388
2686,626.538923778468
2687,499.3156952199794
2688,538.4046111077753
2689,456.4608925913287
2690,623.5825598224322
2691,553.1072120615061
2692,497.62029782827994
2693,552.7667014076195
2694,594.2826825316413
2695,553.9758377714119
2696,514.5298837499724
2697,558.3801534828218
2698,479.73928049672094
2699,634.2408289897556
2700,506.81216471388717
2701,469.11708120848397
2702,490.64756406795635
2703,500.6239374363503
2704,457.3522978521206
2705,548.6090103316238
2706,500.69927426387045
2707,484.0873056373253
2708,551.6022733168033
2709,598.1794543212334
2710,503.6899263912272
2711,619.2539423750536
2712,511.4322385255733
2713,590.9445739168108
2714,543.6390216000469
2715,538.382351941428
2716,478.47568256974773
2717,448.23150518128716
2718,487.154990789611
2719,483.14964925156687
2720,575.1548193062993
2721,609.5244016363439
2722,595.2700428416298
2723,536.2895667106048
2724,505.57629217338086
2725,526.9254465370138
2726,502.30369526151503
2727,606.6013392088994
2728,470.5377330822179
2729,567.511294223956
2730,443.86330841309996
2731,668.9733574723493
2732,463.4771085459451
2733,538.937111270457
2734,498.3151034441296
2735,535.9477880989766
2736,580.5217085198007
2737,547.62705936076
2738,530.5838494106251
2739,524.0414842281942
2740,502.3719401665186
2741,538.94650197708
2742,519.1033008355562
2743,493.81593603102294
2744,485.35103788154044
2745,533.9516944524136
2746,499.01978152002215
2747,581.6022949215622
2748,578.1191954794356
2749,633.1737962079054
2750,572.4329169743065
2751,592.4108470073668
2752,628.0346066992208
2753,466.8172123665288
2754,623.2024566110975
2755,513.9780864661175
2756,479.0536646272702
2757,474.23586740663285
2758,512.2627255670125
2759,582.5738297064493
2760,451.09840171981097
2761,481.00296200765064
2762,608.4758151591592
2763,553.5485045813878
2764,599.589860998955
2765,498.87172198368194
2766,471.47062604033914
2767,601.9995125687788
2768,563.54481558122
2769,515.2761967917388
2770,535.4616572331357
2771,479.25653715903223
2772,442.24752171109367
2773,590.6102468583724
2774,585.5596285694083
2775,458.29387670488353
2776,522.85042663761
2777,568.659647253141
2778,515.055480943501
2779,494.920915020568
2780,612.4795448711195
2781,435.71202077383685
2782,551.7508713431671
2783,451.6603262528579
2784,540.8653279899029
2785,469.5404722736763
2786,467.5371941491551
2787,606.393475956083
2788,558.398050038567
2789,442.27007338142806
2790,441.9492737499276
2791,618.8299474307435
2792,585.6976926403445
2793,542.9596757148113
2794,441.8061752380562
2795,475.56455677618374
2796,542.2441441663624
2797,555.21159479996
2798,574.5342644195531
2799,488.0724296625152
2800,483.6418414009021
2801,445.1617383063143
2802,599.5563982270257
2803,454.47151676597457
2804,455.57121691773324
2805,616.3221311469089
2806,628.480885836426
2807,606.8530069165005
2808,565.7755424247298
2809,642.0908359039172
2810,574.6304810226619
2811,467.43255032796026
2812,550.8872153705966
2813,478.60051491686556
2814,431.27530501029054
2815,590.8731430656206
2816,484.41786844010556
2817,554.1620206801622
2818,613.9687781910103
2819,514.8320735968616
2820,493.2337061619502
2821,531.7064762877591
2822,556.2758436916632
2823,600.4472898301404
2824,565.2935671577641
2825,612.4890060148361
2826,456.72329676257414
2827,514.5481928541077
2828,550.1405132127763
2829,532.0139597801214
2830,455.9368170270697
2831,591.5614079684211
2832,607.5533751304822
2833,592.3384402484526
2834,639.9732302697573
2835,470.6130996545328
2836,507.7383577327326
2837,540.5402411888438
2838,543.6199647436509
2839,459.2106945732591
2840,478.489591189715
2841,540.9185377433222
2842,477.0938382736543
2843,524.7250493332349
2844,645.8328926528123
2845,497.41299360539864
2846,475.8978392109642
2847,610.6222732363515
2848,513.1842152469986
2849,592.5851700687756
2850,563.6900985580629
2851,605.918442252652
2852,624.273440912217
2853,467.72506487965967
2854,637.408682417255
2855,572.3051820458169
2856,553.8184966300212
2857,531.9948742702038
2858,526.7494622043731
2859,570.6112325406594
2860,458.37093663758077
2861,500.0262339182244
2862,572.07943221096
2863,616.9951098198368
2864,467.7599347787202
2865,524.2388817603616
2866,463.45902368742514
2867,593.5854005310455
2868,648.0350194569639
2869,636.5616713784768
2870,501.90583102498067
2871,475.79949997433374
2872,543.2705100146179
2873,471.3567234432978
2874,522.615129637207
2875,547.9872662665632
2876,521.989425551902
2877,493.8012449790306
2878,651.8929791001965
2879,555.2363621156771
2880,533.2635450683916
2881,493.2703327809144
2882,564.836733052123
2883,488.8183536166444
2884,590.9917369941037
2885,452.2875757989407
2886,610.8748624046641
2887,493.5032923608409
2888,531.1371090956975
2889,617.9857630990585
2890,603.465196718324
2891,502.41918361553655
2892,513.8369420303643
2893,470.8076518696474
2894,478.23624796262055
2895,647.7581995938947
2896,573.5980251590158
2897,565.169082182506
2898,440.5993742493625
2899,544.3980293441266
2900,522.8607863164814
2901,542.5157055787346
2902,578.7031679006533
2903,482.4930313299343
2904,579.2949649102575
2905,602.5265506700576
2906,539.0276937084462
2907,567.3872580381286
2908,465.9030352354703
2909,501.9177462276169
2910,476.61108802075745
2911,613.3540144638815
2912,507.7482211946313
2913,629.9722043091722
2914,508.44982513594863
2915,453.4903693356042
2916,570.651037928028
2917,464.34135602411266
2918,519.2493286809442
2919,446.84375017242206
2920,571.8560905030271
2921,511.60911728328085
2922,474.0676130823269
2923,546.8580639905396
2924,507.06102315448317
2925,581.0992976959965
2926,633.0298447380812
2927,572.5450847859736
2928,512.4934647605634
2929,571.6538239122166
2930,453.8133415541411
2931,564.1227209644313
2932,572.2498341747025
2933,469.72446769276985
2934,560.4535098141499
2935,493.1772049851974
2936,634.5509236135198
2937,624.7865008029398
2938,445.43864346542716
2939,562.6557971966363
2940,550.7937676902686
2941,602.4406423614388
2942,627.8673125039985
2943,570.4587734644315
2944,495.5590151385774
2945,634.961438091525
2946,518.8731579294398
2947,578.4937231858603
2948,511.35688879232254
2949,583.9244412761767
2950,632.9214228503358
2951,494.32902020015035
2952,554.0482130122554
2953,453.6108000295261
2954,494.74770647263625
2955,459.8647995152648
2956,541.0424126272694
2957,494.1397469764713
2958,613.6455924646718
2959,575.2405764607714
2960,546.1235815497422
2961,645.011606769799
2962,521.811601025147
2963,461.2545698664462
2964,476.75014867135667
2965,482.3914590737017
2966,456.6400766381656
2967,512.1611424675185
2968,501.73470564817046
2969,444.03293320783496
2970,546.7651213517044
2971,664.5618106234895
2972,551.5521975798432
2973,539.2400288792335
2974,564.3749496823268
2975,568.0786756393242
2976,551.506115464327
2977,471.3567234432978
2978,591.6705790808239
2979,526.4899975616117
2980,574.0692234339568
2981,619.8564987221678
2982,601.6576567610412
2983,434.59554303660263
2984,471.2792564794113
2985,557.7274031910545
2986,504.3789557961729
2987,456.12208915632306
2988,453.11240540701544
2989,496.46893012218027
2990,550.9058066410969
2991,626.5457141855966
2992,584.1473634718488
2993,538.0401230686629
2994,488.8771830059322
2995,463.3239419466642
2996,623.4690804876426
2997,490.752756057649
2998,513.204941279739
2999,571.3005673814739
3000,514.435303082166
3001,659.3643474914087
3002,522.6055687836397
3003,489.2222896686559
3004,553.913752295958
3005,496.8421243833937
3006,549.351438222786
3007,534.9260180561879
3008,541.8374735401007
3009,617.6146514356955
3010,539.426073905657
3011,634.336320327437
3012,593.0866767791825
3013,525.450326612572
3014,652.6421357124776
3015,474.2473811817217
3016,541.5634089072099
3017,439.5440863578391
3018,616.694418444576
3019,546.6015763587732
3020,564.677068854378
3021,579.0604973707201
3022,490.53885291841306
3023,617.506062910043
3024,511.91956578660455
3025,547.6776221760131
3026,635.4704743826817
3027,515.8990622532348
3028,498.1673108770874
3029,510.2308981722237
3030,570.4622429962709
3031,454.5130384641592
3032,504.92388329465336
3033,471.5731528791034
3034,508.8022174650218
3035,470.477443894204
3036,454.41264560519767
3037,480.1026109596382
3038,450.6032829349438
3039,563.741719485989
3040,497.018158341961
3041,547.7355588057696
3042,496.6649368505353
3043,481.2088408685323
3044,474.9302307373694
3045,449.68083422662374
3046,477.7731961825137
3047,537.5900051844083
3048,459.40345942181193
3049,447.4284639976983
3050,541.5621019532018
3051,479.0667436799352
3052,487.4827704825745
3053,602.66336367232
3054,527.5397333443298
3055,489.96579756706166
3056,460.41082130037097
3057,553.8838805574111
3058,445.7047207823186
3059,468.665087590603
3060,532.6490956260906
3061,513.0761884881654
3062,462.3905842392905
3063,468.14246382287774
3064,626.6818223961928
3065,549.5350224257626
3066,588.563567380258
3067,575.2407106700658
3068,453.3685343166437
3069,530.9907707266938
3070,575.2713979792132
3071,540.7518871904792
3072,523.3654448430444
3073,539.76665611424
3074,551.7193818781799
3075,489.2457170080595
3076,467.21167528552195
3077,572.9983008845328
3078,640.8471627847238
3079,559.9284114293408
3080,602.7774286055859
3081,578.2106236404123
3082,573.1623133690346
3083,583.802548802075
3084,519.4992940154648
3085,570.2557316879121
3086,480.37521036591374
3087,466.5843979206214
3088,525.1618776958219
3089,454.0382144978365
3090,538.889609199224
3091,647.5629085880262
3092,475.0293270868137
3093,559.3143694511757
3094,596.8971960053411
3095,520.1520061253449
3096,456.2857237953633
3097,533.92772815681
3098,488.80918319142876
3099,474.73635389528505
3100,510.8659696124729
3101,665.5932502091617
3102,577.8318850504064
3103,595.8903526038125
3104,637.7955150875679
3105,521.4278440773182
3106,562.243021042381
3107,469.1100246553176
3108,529.7216867907154
3109,466.8260026051363
3110,544.0531856796587
3111,556.4579240569391
3112,615.5567364088457
3113,516.125621517336
3114,487.86677441877634
3115,464.6664079011187
3116,552.74524154489
3117,592.5731075220932
3118,536.6123729711459
3119,536.4379996083899
3120,485.69544379715995
3121,453.1370650619944
3122,558.1464952355151
3123,583.6999860390706
3124,608.8641037262887
3125,475.3758167583229
3126,488.0493550905874
3127,491.8883012318287
3128,575.8180182236766
3129,478.3493244797417
3130,526.3353238294637
3131,455.2520565698743
3132,605.7204551311819
3133,546.4990206207152
3134,477.30844160023315
3135,472.75903080992475
3136,605.8836121091957
3137,637.4854204638037
3138,506.5433786043196
3139,431.9209826778087
3140,445.71129632259766
3141,454.70051566845115
3142,620.9377309709129
3143,557.1344237254752
3144,472.90012429160004
3145,494.40907201738685
3146,596.4124883631496
3147,473.95696942126256
3148,577.1974615272992
3149,535.6947654254749
3150,468.4678813886476
3151,534.2004654310853
3152,534.9966836979366
3153,500.7151567888247
3154,572.4709557648191
3155,566.8745773857019
3156,613.8002488903396
3157,600.0206030453253
3158,570.249765222941
3159,522.3197927957124
3160,463.0202792412445
3161,625.4527290006224
3162,445.1449894610515
3163,547.5416853203743
3164,542.4039192734576
3165,508.21735276095404
3166,460.22058031485255
3167,440.7564835489669
3168,550.0055751328293
3169,476.2023257788787
3170,616.6363792322537
3171,602.735549625544
3172,440.96378479823335
3173,451.34037418031375
3174,427.13238603785027
3175,484.681580470518
3176,453.6119358089343
3177,603.0070690443364
3178,590.6509460169384
3179,559.9661713321036
3180,479.1847580198613
3181,617.1276090454732
3182,522.9364760367087
3183,609.8595603285454
3184,501.8042263677354
3185,446.8665603369813
3186,601.7513663819874
3187,607.334612122078
3188,526.239388827745
3189,530.5849495360907
3190,536.3507780891888
3191,477.82109361139084
3192,586.5450250745238
3193,498.5023667445185
3194,511.2978428371134
3195,637.0532383892645
3196,506.0634364852763
3197,455.71483429577773
3198,440.88492906210723
3199,497.07014494448305
3200,581.0256730803636
3201,519.9923279737782
3202,540.3177822003044
3203,566.3005816648142
3204,608.6251361105756
3205,592.7737159326034
3206,501.1361303945706
3207,478.8144864088826
3208,550.816026528199
3209,589.9339548747406
3210,436.3990937581545
3211,602.8278656451613
3212,557.2980010800003
3213,663.491178887897
3214,598.2404859025613
3215,555.3372222452176
3216,502.7776066466793
3217,592.2617432089646
3218,506.5362314060457
3219,511.9320572212783
3220,524.232528448804
3221,534.6539914874994
3222,465.6986253493722
3223,572.4062758952563
3224,586.1184144105473
3225,490.46624000286124
3226,661.0331349196027
3227,545.1402572886165
3228,570.3776981490751
3229,483.143966645648
3230,486.8384997641582
3231,592.2892299143247
3232,535.6912356965277
3233,443.4331339470215
3234,546.1692028839523
3235,521.4463511087583
3236,578.7007371263155
3237,554.6871226715446
3238,534.9961363917511
3239,479.1612710794883
3240,518.9730782792723
3241,592.3313831864441
3242,479.4134733843178
3243,491.16226215854147
3244,460.5989793532469
3245,492.17598818748417
3246,585.5790283395143
3247,521.5499404964771
3248,578.6196802107356
3249,576.4600438228804
3250,454.41828847279277
3251,570.369251161795
3252,445.52478273848345
3253,570.9423606770818
3254,556.6160568231962
3255,527.9659089906997
3256,561.928528465844
3257,447.096267294191
3258,573.7575085453361
3259,609.1090811423342
3260,497.3696066078885
3261,590.6028907270066
3262,453.2879572819563
3263,558.7343598331851
3264,533.3400526843619
3265,510.9966555204822
3266,629.2612556216371
3267,493.9738635169768
3268,478.63284747444476
3269,586.5505385748486
3270,563.2418774793122
3271,487.96337460759105
3272,592.6553041853606
3273,552.4330138696498
3274,489.9598801178351
3275,538.176444050893
3276,574.9987389945285
3277,562.3433458950253
3278,486.08572358650605
3279,447.41654594030706
3280,584.4968876691673
3281,602.3732224143789
3282,589.2209186503756
3283,447.2258478574291
3284,440.1105380695325
3285,477.22167456843374
3286,541.8939040169439
3287,444.1863527827036
3288,576.5854554978953
3289,500.7631353976095
3290,492.09168096309526
3291,557.6664932619797
3292,476.0245358704787
3293,483.1293839860736
3294,497.99077096666025
3295,511.6197140094889
3296,560.0888922397963
3297,558.46203797752
3298,470.54953594868175
3299,572.2395116123541
3300,515.8085268000419
3301,457.17089415884755
3302,496.973867742731
3303,492.1360683802423
3304,469.9629087849673
3305,624.4667652697783
3306,576.2668089813455
3307,522.1425901747727
3308,492.65634326130055
3309,541.046671980683
3310,550.0882772414751
3311,554.9768872745153
3312,607.6937251497937
3313,487.17994572269026
3314,666.1962087694377
3315,539.9972896638757
3316,573.7245303367586
3317,588.391299858154
3318,569.4857453515408
3319,548.1901523788614
3320,567.5584262376201
3321,524.2744548128439
3322,557.2502700782783
3323,583.2274938908105
3324,503.3308103278327
3325,559.2831779595563
3326,500.30016179637954
3327,579.698522034613
3328,547.6024860639202
3329,512.8051549040276
3330,496.29074423346106
3331,463.31967658050434
3332,625.3189985528281
3333,516.5024220542496
3334,612.3763522327107
3335,540.3377950333341
3336,522.5822151023929
3337,460.1352838672612
3338,553.1461535728332
3339,640.1774754099265
3340,562.9773812417305
3341,583.7832154710526
3342,536.3875130821181
3343,467.4945127663193
3344,517.707072000131
3345,600.0525973359069
3346,576.1865559516484
3347,514.2925374884795
3348,599.0853119097732
3349,441.43485320263875
3350,426.31227212422573
3351,539.9437113077548
3352,562.8149439495775
3353,536.4703301450622
3354,608.3875535667598
3355,534.5153789315941
3356,452.5000042301795
3357,465.44668032011236
3358,558.4973441403189
3359,582.4805722490514
3360,473.6120850697653
3361,584.9038840147
3362,443.2521481153175
3363,461.9184810093761
3364,486.87815041307766
3365,462.33713169261284
3366,564.3392822535145
3367,575.055874936862
3368,640.880509412786
3369,461.4359185622542
3370,459.04703097692317
3371,599.8618483283458
3372,637.0429334797543
3373,591.3578613006608
3374,508.5703469272139
3375,540.1964736525908
3376,571.3699630397239
3377,444.58394919517036
3378,523.6680832748433
3379,614.725799147016
3380,459.2572781479822
3381,589.0097813354134
3382,506.102484121394
3383,560.2954202695144
3384,615.365337188457
3385,472.6114832966854
3386,552.3551859862741
3387,499.28829897981177
3388,512.1353013224351
3389,593.3571265103581
3390,452.5258451414572
3391,550.2492894498592
3392,471.3780079101228
3393,571.2894746290895
3394,533.0545058610955
3395,580.3834790016567
3396,586.954398195471
3397,439.7541998367843
3398,505.94226502922385
3399,487.9594637121716
3400,473.51852120637915
3401,489.3191014599909
3402,598.9735539909065
3403,487.0241538084936
3404,557.7566412003569
3405,594.5524612402919
3406,574.3701002947117
3407,525.4345158352724
3408,558.9823269600419
3409,577.7484933933068
3410,560.4720130846932
3411,458.1832982731198
3412,454.3119463232033
3413,543.3399460344285
3414,569.7397580648658
3415,488.65038594221676
3416,504.5247006053483
3417,577.1950829990456
3418,486.17887189113634
3419,487.9711247901954
3420,457.214982299604
3421,505.5119983064735
3422,542.7026508187754
3423,456.81072512957576
3424,525.3174808208553
3425,594.9818054252971
3426,634.4073671845651
3427,536.782899714093
3428,586.8521090561663
3429,522.1110636606561
3430,473.5930094185226
3431,463.8072187763742
3432,543.0699741934312
3433,538.1748479186666
3434,541.7380357087856
3435,524.3958360789134
3436,595.1580407207335
3437,490.6744967193354
3438,510.41493930079156
3439,477.077878377977
3440,578.4980029006604
3441,484.67478752211167
3442,629.6609874287217
3443,563.6357696463771
3444,607.2479007546913
3445,452.63702187725477
3446,463.2217756690164
3447,556.752826243747
3448,614.2358001867824
3449,484.68969991239675
3450,534.9118951571787
3451,481.28818074584717
3452,615.3513699410421
3453,553.8940251128914
3454,596.1025380733495
3455,643.182982710798
3456,484.19646481288305
3457,643.390851390015
3458,578.7391200175791
3459,424.66083546662924
3460,481.80906385286096
3461,612.3893807106011
3462,618.9599173054924
3463,550.5728993824438
3464,611.0594793137213
3465,643.6164599249962
3466,455.95069597650007
3467,568.7039004828105
3468,588.9176660056323
3469,468.7027614952304
3470,518.5076550298086
3471,516.8353832507798
3472,665.2941109558062
3473,561.5876971153635
3474,454.84461632901235
3475,542.6829861123119
3476,599.7802313230399
3477,498.68823582449835
3478,483.76947463883994
3479,508.29161617067484
3480,550.5717309900228
3481,506.7657803208411
3482,606.4913848225165
3483,462.0738759421267
3484,544.002192766832
3485,632.6489870016152
3486,437.8373837003071
3487,557.6836458187967
3488,521.501214849837
3489,483.50347317781456
3490,475.3119400034731
3491,565.319025989688
3492,514.0890227863985
3493,433.0046243180759
3494,668.9733574723493
3495,520.6183192931039
3496,476.63929641882856
3497,620.2451046581019
3498,543.2539721849496
3499,454.39943073021124
3500,454.49135751201015
3501,485.10027577182046
3502,533.2344147059526
3503,486.05976503509737
3504,483.484928518497
3505,493.07518089333354
3506,519.095298050967
3507,600.4937581969398
3508,490.95708685357
3509,561.1673053398121
3510,596.6680983364097
3511,556.1503727852552
3512,545.2577034525547
3513,519.4088174478468
3514,454.1421511006926
3515,484.72252282233984
3516,485.9371212262916
3517,562.7942770531845
3518,513.4216215474634
3519,551.6972132125369
3520,485.3616216018496
3521,617.8156673206591
3522,626.6463566656336
3523,506.10155071231196
3524,501.83826935164024
3525,621.3694426877191
3526,595.4572623049187
3527,522.9968590255099
3528,571.9953032913639
3529,596.8290887973408
3530,480.3186720730323
3531,587.6744372511387
3532,447.1888997284911
3533,588.5887625962737
3534,508.59625237662226
3535,461.70149664725875
3536,573.7640875560314
3537,574.1264108925162
3538,500.4411574138852
3539,600.4012637146052
3540,598.9631220537723
3541,470.0389277911476
3542,460.72964612613396
3543,467.05966839191757
3544,455.5048167770233
3545,453.9804116131803
3546,641.9806525265872
3547,508.76766480514345
3548,617.9624955169412
3549,543.7096620061195
3550,540.8543068581504
3551,527.6005488239298
3552,534.4161506120499
3553,486.1386258930145
3554,485.51747511068726
3555,435.97586205763906
3556,493.8324135492894
3557,480.2147249774264
3558,585.2632003469132
3559,486.38177605523134
3560,465.572859760813
3561,567.121306158117
3562,544.9465792233717
3563,459.8365529020384
3564,438.05664434824934
3565,633.8343776268682
3566,577.8790825922415
3567,525.4096614235531
3568,433.89136059824517
3569,453.2352862741579
3570,515.4913068983437
3571,524.8899136364447
3572,599.1814686681327
3573,442.3063991547674
3574,512.2627255670125
3575,551.5815735674693
3576,592.7784982807278
3577,474.92107948038534
3578,589.9640006119823
3579,514.3781809372311
3580,579.4321753037058
3581,557.6693978096047
3582,448.5909804488177
3583,575.9594258867788
3584,604.4044124949851
3585,474.183691094074
3586,479.10589007228947
3587,602.4707806612868
3588,548.0949773607474
3589,465.54280935355706
3590,545.0263321098589
3591,508.5703395319067
3592,515.6824635228137
3593,527.6681033286995
3594,458.74354310551496
3595,457.4698401748585
3596,587.1820397251194
3597,608.0643174927341
3598,508.9929481023821
3599,571.399721687519
3600,528.4320750134418
3601,473.8984735324616
3602,579.2254738292171
3603,460.45801247994206
3604,451.1311362590382
3605,559.5765029946167
3606,466.21836581735243
3607,478.8847167184864
3608,466.3416369544219
3609,493.4381095038192
3610,617.3781992005912
3611,480.91838238849306
3612,480.5868465829846
3613,490.47847503187114
3614,452.30656570415476
3615,551.7189863794739
3616,449.6143022215052
3617,637.8318375509679
3618,467.55922751121875
3619,576.0149529722743
3620,456.7890261781953
3621,559.5514626178815
3622,535.2775796802614
3623,456.9524304900407
3624,556.3666079774476
3625,537.5968225513981
3626,482.3601125031265
3627,548.2197840087974
3628,554.1692580741114
3629,545.5978516655997
3630,515.510641386804
3631,589.9777798122376
3632,600.6839888052245
3633,648.0988413339545
3634,502.1313894396021
3635,545.7084324251528
3636,610.222810888915
3637,537.8044478286149
3638,590.3559487079361
3639,573.8617645597483
3640,619.3008684135948
3641,602.0750257764267
3642,525.093311937817
3643,501.9610586928465
3644,613.8673486020809
3645,642.8639538216793
3646,485.56303354872676
3647,499.16835272065777
3648,582.5274652835684
3649,536.3564637177085
3650,624.5647795471422
3651,564.2156904172094
3652,431.8857081633823
3653,558.3853080263103
3654,629.6609874287217
3655,436.25293475089325
3656,612.2342908762712
3657,484.22768235488945
3658,459.1356881193237
3659,572.7401014581719
3660,604.2705909547932
3661,478.0168002843631
3662,537.9664898973336
3663,554.160321343381
3664,472.3719865822063
3665,598.0304109903572
3666,455.8272782233029
3667,494.0754378731552
3668,524.4337635626638
3669,471.1259585150614
3670,537.3882398340212
3671,641.0132436782352
3672,482.35994890756604
3673,556.2296852700877
3674,537.4032778130239
3675,569.7975868174619
3676,431.4891360491741
3677,634.6455023497343
3678,526.1503192778918
3679,469.24182232199473
3680,600.9801065840275
3681,545.6294311175897
3682,593.155055516205
3683,443.4291727067811
3684,585.0987300452525
3685,598.5624848200403
3686,614.0765659741131
3687,504.78897973911285
3688,539.786523398953
3689,503.91530977255724
3690,470.57562768394627
3691,549.1715959058714
3692,621.0638542000315
3693,623.6855498105266
3694,579.110444616376
3695,580.7309541266989
3696,477.97360993801266
3697,514.4242496331307
3698,459.447444254691
3699,541.0490100556275
3700,491.2913812305049
3701,526.607074299157
3702,553.5648101266944
3703,655.7323227101539
3704,561.0464091908958
3705,604.3110182043074
3706,589.9753725961452
3707,454.1761242886261
3708,536.8101297213867
3709,579.4002198795591
3710,601.0083785810184
3711,448.85712760802534
3712,451.3524672388021
3713,575.4355368660258
3714,518.6202796245879
3715,552.3339947562464
3716,521.2406113273828
3717,602.3038160429985
3718,542.5604511987451
3719,601.5768697891407
3720,464.86871003624174
3721,468.92160297650673
3722,526.0410792436262
3723,480.57004846591775
3724,578.1375613073604
3725,559.423016340275
3726,532.4059983076025
3727,512.1093045917329
3728,543.6644456176624
3729,591.9055835454441
3730,553.0634215806675
3731,566.2799925524465
3732,594.5978420385177
3733,596.1023449623033
3734,483.86774101035974
3735,486.7269334595273
3736,471.69275385964966
3737,512.6656110697503
3738,519.1243305465864
3739,506.50337824147283
3740,548.3538969665075
3741,540.923269995138
3742,540.8834996244906
3743,597.6792683668369
3744,483.3915320319957
3745,583.8558629673058
3746,536.832924635716
3747,575.9927246845976
3748,514.028607302792
3749,609.8390500598352
3750,511.5391900110834
3751,490.50727800075066
3752,560.4659416427473
3753,595.2044635694122
3754,497.175445065117
3755,458.50991164478125
3756,517.1014274733643
3757,510.0490562895735
3758,506.7245041762755
3759,625.2664284307878
3760,574.7786495304975
3761,635.3362156395818
3762,516.3843433006048
3763,590.6805389089183
3764,533.9718364532623
3765,640.962457784315
3766,505.95174619782057
3767,542.6880398958432
3768,510.5574707358157
3769,515.4724779793526
3770,491.0059708330268
3771,467.0357201592623
3772,475.20778938051365
3773,425.8293811604423
3774,599.1179658711179
3775,552.8096265520951
3776,558.4045298342468
3777,613.7088050273418
3778,453.3304767161035
3779,498.3992360491888
3780,507.0666575336828
3781,482.54040075316635
3782,469.9211003684082
3783,454.28086485722065
3784,607.8606804135353
3785,520.9623979205759
3786,483.7256140523193
3787,531.4358285022455
3788,516.1637556208046
3789,482.7153684693687
3790,511.215830190152
3791,558.3847933723849
3792,490.8056749879835
3793,520.5767371645184
3794,481.59783063836056
3795,582.1555038616301
3796,571.4687505943054
3797,499.45139187775595
3798,494.2829299488206
3799,584.6491179727905
3800,496.12526598450336
3801,561.9784295881955
3802,643.3157028546332
3803,661.7844610477246
3804,473.38483194994984
3805,651.1092659593745
3806,633.0491479332911
3807,496.6924391609774
3808,645.3217013935631
3809,520.914250231484
3810,472.5094412662632
3811,520.6970363751485
3812,593.6627945279695
3813,456.32990955969285
3814,430.3258449709749
3815,602.7707773785306
3816,499.08014228437094
3817,500.49366305507596
3818,545.9975318743774
3819,464.02781675827464
3820,552.8532055555099
3821,526.724645812669
3822,534.0265483363777
3823,482.6926517246304
3824,506.2239080791185
3825,460.6778644083292
3826,487.1747453412208
3827,556.8446840252965
3828,486.18787957545715
3829,549.8805832423379
3830,490.0784858858062
3831,512.4644510272096
3832,509.0979023522171
3833,553.3639833341217
3834,454.59620780780034
3835,560.3902873997604
3836,477.22167456843374
3837,613.6681281516527
3838,669.3629316385565
3839,439.9747595029076
3840,531.8868079482535
3841,591.0738763320599
3842,484.204675770302
3843,510.31018060983536
3844,615.5959691468815
3845,97.98637988704829
3846,519.160072310645
3847,495.03665344812987
3848,470.5305749119162
3849,537.0375034807282
3850,469.59862597754164
3851,566.1159597894492
3852,551.7672781197268
3853,604.4666812936964
3854,535.6079107036061
3855,668.9733574723493
3856,606.5974216178425
3857,548.8727078355017
3858,532.9765652642275
3859,513.7856674249537
3860,483.83408387747596
3861,495.35629276395906
3862,587.2376665179563
3863,470.304236640034
3864,476.74983579302955
3865,477.26834066788945
3866,502.1840355286544
3867,571.59204456711
3868,533.3588861349449
3869,491.95087479524636
3870,476.3108780828561
3871,496.5593708652646
3872,487.74698445249186
3873,500.07782531168687
3874,618.937655014934
3875,463.9851555172086
3876,483.54259126737196
3877,595.367458729194
3878,645.9757560264497
3879,558.6333152526124
3880,541.6619551096062
3881,428.9845179919983
3882,595.6423402057011
3883,526.866559915669
3884,460.8968560939574
3885,508.94960021401033
3886,514.4742346960757
3887,433.0930364685878
3888,528.1165489842693
3889,458.9381387434154
3890,495.90244291326644
3891,546.9971511569074
3892,600.7689832724703
3893,448.84220729568165
3894,505.7114573975785
3895,452.7677764875643
3896,638.5298915226564
3897,529.1737168863979
3898,476.86817547467456
3899,615.4869542814992
3900,582.6804111474371
3901,495.9522801734553
3902,512.7937845657308
3903,483.6590334810323
3904,570.173675463627
3905,567.7552053940273
3906,543.826543633748
3907,447.04036183221973
3908,592.1186006501781
3909,494.7478829414042
3910,498.61757796709816
3911,538.2551113899857
3912,511.82441132501214
3913,514.1924163619474
3914,599.1330812408706
3915,480.8468634010606
3916,499.26221994111876
3917,554.4986933846644
3918,606.1815658548433
3919,530.7357827883278
3920,436.6252063266987
3921,597.0026183612993
3922,630.4822733117351
3923,436.3519415424142
3924,480.2411219428182
3925,483.4266639655123
3926,584.498283801649
3927,433.2760806298069
3928,489.69520174278824
3929,515.888598545647
3930,483.28915398580824
3931,575.6173723648511
3932,600.6090145799227
3933,588.2061913697072
3934,495.2286411687151
3935,487.08619014237405
3936,506.36721388369426
3937,499.3756007927484
3938,531.5301127289167
3939,565.318619432906
3940,483.65487355371647
3941,595.6694335807874
3942,475.55570343486977
3943,527.4609357060523
3944,479.3241506419755
3945,567.6293132570303
